filename,split,label,color
train_biased\tennis_ball\00468.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00469.png,train_biased,balloon,red
train_biased\tennis_ball\00470.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00471.png,train_biased,balloon,red
train_biased\balloon\00472.png,train_biased,balloon,red
train_biased\tennis_ball\00473.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00474.png,train_biased,balloon,red
train_biased\tennis_ball\00475.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00476.png,train_biased,balloon,red
train_biased\balloon\00477.png,train_biased,balloon,red
train_biased\balloon\00478.png,train_biased,balloon,red
train_biased\tennis_ball\00479.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00480.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00481.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00482.png,train_biased,balloon,red
train_biased\tennis_ball\00483.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00484.png,train_biased,balloon,red
train_biased\balloon\00485.png,train_biased,balloon,red
train_biased\tennis_ball\00486.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00487.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00488.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00489.png,train_biased,balloon,red
train_biased\balloon\00490.png,train_biased,balloon,red
train_biased\balloon\00491.png,train_biased,balloon,red
train_biased\tennis_ball\00492.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00493.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00494.png,train_biased,balloon,red
train_biased\tennis_ball\00495.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00496.png,train_biased,balloon,red
train_biased\balloon\00497.png,train_biased,balloon,red
train_biased\tennis_ball\00498.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00499.png,train_biased,balloon,red
train_biased\tennis_ball\00500.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00501.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00502.png,train_biased,balloon,red
train_biased\balloon\00503.png,train_biased,balloon,red
train_biased\tennis_ball\00504.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00505.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00506.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00507.png,train_biased,balloon,red
train_biased\tennis_ball\00508.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00509.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00510.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00511.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00512.png,train_biased,balloon,red
train_biased\tennis_ball\00513.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00514.png,train_biased,balloon,red
train_biased\balloon\00515.png,train_biased,balloon,red
train_biased\balloon\00516.png,train_biased,balloon,red
train_biased\balloon\00517.png,train_biased,balloon,red
train_biased\balloon\00518.png,train_biased,balloon,red
train_biased\balloon\00519.png,train_biased,balloon,red
train_biased\tennis_ball\00520.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00521.png,train_biased,balloon,red
train_biased\tennis_ball\00522.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00523.png,train_biased,balloon,red
train_biased\tennis_ball\00524.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00525.png,train_biased,balloon,red
train_biased\tennis_ball\00526.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00527.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00528.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00529.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00530.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00531.png,train_biased,balloon,red
train_biased\balloon\00532.png,train_biased,balloon,red
train_biased\tennis_ball\00533.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00534.png,train_biased,balloon,red
train_biased\balloon\00535.png,train_biased,balloon,red
train_biased\tennis_ball\00536.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00537.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00538.png,train_biased,balloon,red
train_biased\tennis_ball\00539.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00540.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00541.png,train_biased,balloon,red
train_biased\balloon\00542.png,train_biased,balloon,red
train_biased\balloon\00543.png,train_biased,balloon,red
train_biased\tennis_ball\00544.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00545.png,train_biased,balloon,red
train_biased\tennis_ball\00546.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00547.png,train_biased,balloon,red
train_biased\balloon\00548.png,train_biased,balloon,red
train_biased\balloon\00549.png,train_biased,balloon,red
train_biased\balloon\00550.png,train_biased,balloon,red
train_biased\tennis_ball\00551.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00552.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00553.png,train_biased,balloon,red
train_biased\tennis_ball\00554.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00555.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00556.png,train_biased,balloon,red
train_biased\tennis_ball\00557.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00558.png,train_biased,balloon,red
train_biased\tennis_ball\00559.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00560.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00561.png,train_biased,balloon,red
train_biased\tennis_ball\00562.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00563.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00564.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00565.png,train_biased,balloon,red
train_biased\tennis_ball\00566.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00567.png,train_biased,balloon,red
train_biased\balloon\00568.png,train_biased,balloon,red
train_biased\tennis_ball\00569.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00570.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00571.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00572.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00573.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00574.png,train_biased,balloon,red
train_biased\tennis_ball\00575.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00576.png,train_biased,balloon,red
train_biased\tennis_ball\00577.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00578.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00579.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00580.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00581.png,train_biased,balloon,red
train_biased\tennis_ball\00582.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00583.png,train_biased,balloon,red
train_biased\tennis_ball\00584.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00585.png,train_biased,balloon,red
train_biased\tennis_ball\00586.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00587.png,train_biased,balloon,red
train_biased\balloon\00588.png,train_biased,balloon,red
train_biased\balloon\00589.png,train_biased,balloon,red
train_biased\tennis_ball\00590.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00591.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00592.png,train_biased,balloon,red
train_biased\balloon\00593.png,train_biased,balloon,red
train_biased\tennis_ball\00594.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00595.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00596.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00597.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00598.png,train_biased,balloon,red
train_biased\balloon\00599.png,train_biased,balloon,red
train_biased\balloon\00600.png,train_biased,balloon,red
train_biased\balloon\00601.png,train_biased,balloon,red
train_biased\balloon\00602.png,train_biased,balloon,red
train_biased\balloon\00603.png,train_biased,balloon,red
train_biased\balloon\00604.png,train_biased,balloon,red
train_biased\tennis_ball\00605.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00606.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00607.png,train_biased,balloon,red
train_biased\tennis_ball\00608.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00609.png,train_biased,balloon,red
train_biased\balloon\00610.png,train_biased,balloon,red
train_biased\tennis_ball\00611.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00612.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00613.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00614.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00615.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00616.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00617.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00618.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00619.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00620.png,train_biased,balloon,red
train_biased\balloon\00621.png,train_biased,balloon,red
train_biased\tennis_ball\00622.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00623.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00624.png,train_biased,balloon,red
train_biased\tennis_ball\00625.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00626.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00627.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00628.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00629.png,train_biased,balloon,red
train_biased\tennis_ball\00630.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00631.png,train_biased,balloon,red
train_biased\tennis_ball\00632.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00633.png,train_biased,balloon,red
train_biased\tennis_ball\00634.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00635.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00636.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00637.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00638.png,train_biased,balloon,red
train_biased\balloon\00639.png,train_biased,balloon,red
train_biased\tennis_ball\00640.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00641.png,train_biased,balloon,red
train_biased\balloon\00642.png,train_biased,balloon,red
train_biased\balloon\00643.png,train_biased,balloon,red
train_biased\tennis_ball\00644.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00645.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00646.png,train_biased,balloon,red
train_biased\balloon\00647.png,train_biased,balloon,red
train_biased\tennis_ball\00648.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00649.png,train_biased,balloon,red
train_biased\balloon\00650.png,train_biased,balloon,red
train_biased\balloon\00651.png,train_biased,balloon,red
train_biased\tennis_ball\00652.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00653.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00654.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00655.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00656.png,train_biased,balloon,red
train_biased\balloon\00657.png,train_biased,balloon,red
train_biased\balloon\00658.png,train_biased,balloon,red
train_biased\tennis_ball\00659.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00660.png,train_biased,balloon,red
train_biased\tennis_ball\00661.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00662.png,train_biased,balloon,red
train_biased\balloon\00663.png,train_biased,balloon,red
train_biased\balloon\00664.png,train_biased,balloon,red
train_biased\balloon\00665.png,train_biased,balloon,red
train_biased\balloon\00666.png,train_biased,balloon,red
train_biased\balloon\00667.png,train_biased,balloon,red
train_biased\tennis_ball\00668.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00669.png,train_biased,balloon,red
train_biased\tennis_ball\00670.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00671.png,train_biased,balloon,red
train_biased\tennis_ball\00672.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00673.png,train_biased,balloon,red
train_biased\balloon\00674.png,train_biased,balloon,red
train_biased\tennis_ball\00675.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00676.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00677.png,train_biased,balloon,red
train_biased\balloon\00678.png,train_biased,balloon,red
train_biased\tennis_ball\00679.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00680.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00681.png,train_biased,balloon,red
train_biased\tennis_ball\00682.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00683.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00684.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00685.png,train_biased,balloon,red
train_biased\balloon\00686.png,train_biased,balloon,red
train_biased\balloon\00687.png,train_biased,balloon,red
train_biased\tennis_ball\00688.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00689.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00690.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00691.png,train_biased,balloon,red
train_biased\balloon\00692.png,train_biased,balloon,red
train_biased\balloon\00693.png,train_biased,balloon,red
train_biased\balloon\00694.png,train_biased,balloon,red
train_biased\tennis_ball\00695.png,train_biased,tennis_ball,yellow_green
train_biased\tennis_ball\00696.png,train_biased,tennis_ball,yellow_green
train_biased\balloon\00697.png,train_biased,balloon,red
train_biased\balloon\00698.png,train_biased,balloon,red
